year,state,armed_with,threat_type,flee_status,body_camera
2021,GA,Vehicle,Threat,Vehicle,1
2021,OH,Gun,Point,Vehicle,1
2021,MT,Gun,Threat,Vehicle,0
2021,CA,Replica,Threat,Not Fleeing,1
2021,PA,Gun,Shoot,Not Fleeing,0
2021,AZ,Knife,Point,Not Fleeing,0
2021,FL,Knife,Point,Not Fleeing,0
2021,OK,Gun,Point,Not Fleeing,0
2021,TX,Gun,Point,Not Fleeing,0
2021,PA,Gun,Shoot,Not Fleeing,0
2021,CA,Gun,Threat,Vehicle,0
2021,ID,Replica,Point,Not Fleeing,1
2021,GA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2021,LA,Gun,Shoot,Missing,0
2021,CA,Gun,Shoot,Not Fleeing,1
2021,MI,Knife,Attack,Not Fleeing,0
2021,CA,Knife,Attack,Not Fleeing,0
2021,TX,Unarmed,Accident,Missing,0
2021,IL,Gun,Threat,Missing,0
2021,NV,Vehicle,Flee,Vehicle,0
2021,IL,Vehicle,Attack,Vehicle,1
2021,PA,Unclear Weapon Information,Threat,Missing,0
2021,AL,Gun,Threat,Not Fleeing,0
2021,OH,Vehicle,Attack,Vehicle,1
2021,AL,Knife,Threat,Not Fleeing,0
2021,OH,Knife,Attack,Not Fleeing,0
2021,TX,Gun,Threat,Not Fleeing,0
2021,FL,Knife,Move,Not Fleeing,0
2021,CA,Gun,Shoot,Vehicle,0
2021,CO,Gun,Shoot,Not Fleeing,0
2021,PA,Replica,Point,Not Fleeing,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,TN,Gun,Point,Not Fleeing,0
2021,VA,Knife,Attack,Not Fleeing,0
2021,OH,Unclear Weapon Information,Threat,Not Fleeing,0
2021,CA,Gun,Point,Foot,0
2021,VT,Unarmed,Attack,Missing,0
2021,WA,Gun,Shoot,Not Fleeing,1
2021,IN,Gun,Shoot,Not Fleeing,0
2021,MO,Other,Attack,Missing,0
2021,NY,Gun,Point,Vehicle,0
2021,AL,Unclear Weapon Information,Unclear Threat,Missing,0
2021,CA,Gun,Threat,Not Fleeing,0
2021,CA,Unarmed,Unclear Threat,Vehicle,1
2021,ID,Gun,Shoot,Not Fleeing,0
2021,MD,Gun,Shoot,Not Fleeing,0
2021,MI,Multiple Weapons,Point,Missing,0
2021,TX,Gun,Shoot,Vehicle,0
2021,TX,Gun,Shoot,Vehicle,0
2021,CA,Unarmed,Move,Not Fleeing,0
2021,AZ,Gun,Point,Foot,1
2021,GA,Gun,Shoot,Missing,0
2021,NC,Gun,Threat,Not Fleeing,0
2021,IL,Gun,Point,Not Fleeing,0
2021,TN,Knife,Threat,Not Fleeing,1
2021,NE,Gun,Shoot,Not Fleeing,0
2021,HI,Knife,Attack,Not Fleeing,1
2021,CA,Vehicle,Attack,Vehicle,0
2021,CO,Gun,Threat,Foot,0
2021,FL,Gun,Threat,Not Fleeing,1
2021,TX,Gun,Shoot,Vehicle,0
2021,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,1
2021,TX,Gun,Shoot,Vehicle,1
2021,MA,Knife,Threat,Not Fleeing,0
2021,MI,Gun,Shoot,Vehicle,0
2021,NE,Gun,Point,Not Fleeing,0
2021,MS,Gun,Threat,Missing,0
2021,TN,Multiple Weapons,Move,Vehicle,0
2021,NM,Gun,Point,Foot,1
2021,SC,Unclear Weapon Information,Move,Vehicle,0
2021,CA,Gun,Threat,Foot,0
2021,WI,Gun,Shoot,Not Fleeing,0
2021,TN,Vehicle,Attack,Missing,0
2021,CO,Knife,Threat,Not Fleeing,0
2021,CO,Unclear Weapon Information,Unclear Threat,Vehicle,0
2021,TX,Gun,Point,Missing,1
2021,WV,Replica,Threat,Missing,0
2021,PA,Gun,Shoot,Vehicle,0
2021,GA,Vehicle,Attack,Vehicle,0
2021,CA,Gun,Shoot,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,CO,Gun,Shoot,Vehicle,0
2021,AK,Gun,Threat,Missing,0
2021,CA,Gun,Shoot,Missing,0
2021,TX,Gun,Shoot,Missing,0
2021,KS,Gun,Point,Missing,0
2021,GA,Unclear Weapon Information,Threat,Not Fleeing,0
2021,MS,Gun,Shoot,Foot,0
2021,CA,Unarmed,Accident,Not Fleeing,0
2021,WI,Gun,Shoot,Vehicle,1
2021,PA,Knife,Attack,Missing,0
2021,TX,Gun,Point,Missing,0
2021,AZ,Unarmed,Move,Missing,0
2021,UT,Gun,Point,Vehicle,0
2021,GA,Unarmed,Unclear Threat,Missing,0
2021,IL,Gun,Shoot,Foot,0
2021,DC,Gun,Threat,Not Fleeing,1
2021,VT,Unclear Weapon Information,Flee,Vehicle,0
2021,UT,Knife,Point,Vehicle,0
2021,CA,Multiple Weapons,Shoot,Foot,0
2021,CA,Gun,Shoot,Missing,1
2021,CA,Knife,Threat,Not Fleeing,1
2021,FL,Gun,Shoot,Not Fleeing,0
2021,AK,Replica,Threat,Vehicle,0
2021,ID,Gun,Threat,Not Fleeing,0
2021,WI,Gun,Threat,Foot,1
2021,NC,Unarmed,Attack,Not Fleeing,0
2021,NY,Gun,Threat,Foot,0
2021,OR,Gun,Shoot,Not Fleeing,0
2021,HI,Gun,Point,Not Fleeing,0
2021,IN,Gun,Threat,Vehicle,0
2021,PA,Unarmed,Accident,Not Fleeing,0
2021,NV,Replica,Point,Vehicle,1
2021,OK,Vehicle,Attack,Vehicle,0
2021,PA,Unclear Weapon Information,Unclear Threat,Missing,0
2021,MT,Knife,Threat,Missing,0
2021,GA,Gun,Threat,Vehicle,0
2021,CA,Gun,Threat,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,MS,Unclear Weapon Information,Unclear Threat,Missing,0
2021,FL,Vehicle,Move,Missing,0
2021,IL,Gun,Shoot,Missing,1
2021,FL,Replica,Threat,Not Fleeing,0
2021,FL,Gun,Shoot,Not Fleeing,0
2021,IA,Knife,Threat,Missing,0
2021,DC,Replica,Point,Not Fleeing,1
2021,CA,Unclear Weapon Information,Threat,Not Fleeing,0
2021,IN,Gun,Threat,Missing,0
2021,CO,Gun,Shoot,Not Fleeing,0
2021,TX,Vehicle,Attack,Vehicle,1
2021,LA,Vehicle,Attack,Vehicle,0
2021,CO,Gun,Point,Missing,0
2021,TX,Gun,Point,Vehicle,0
2021,CA,Unclear Weapon Information,Flee,Vehicle,0
2021,WI,Gun,Threat,Vehicle,0
2021,WV,Multiple Weapons,Attack,Vehicle,0
2021,CO,Gun,Point,Foot,0
2021,CO,Gun,Shoot,Missing,0
2021,NM,Gun,Shoot,Vehicle,0
2021,WA,Gun,Shoot,Missing,0
2021,OR,Gun,Point,Missing,0
2021,OH,Gun,Shoot,Not Fleeing,1
2021,NM,Gun,Shoot,Not Fleeing,0
2021,CA,Gun,Shoot,Not Fleeing,1
2021,WV,Gun,Shoot,Not Fleeing,0
2021,FL,Gun,Threat,Not Fleeing,0
2021,TX,Gun,Point,Not Fleeing,1
2021,ND,Gun,Threat,Vehicle,1
2021,TX,Gun,Threat,Not Fleeing,0
2021,CA,Gun,Shoot,Not Fleeing,1
2021,CA,Gun,Threat,Foot,1
2021,MO,Gun,Threat,Foot,0
2021,MD,Replica,Threat,Missing,0
2021,UT,Gun,Shoot,Vehicle,1
2021,KS,Gun,Shoot,Foot,0
2021,LA,Gun,Attack,Foot,0
2021,SC,Other,Attack,Vehicle,1
2021,IA,Gun,Point,Missing,0
2021,TX,Gun,Shoot,Foot,0
2021,TX,Gun,Threat,Foot,0
2021,NM,Gun,Point,Not Fleeing,0
2021,GA,Unclear Weapon Information,Attack,Not Fleeing,0
2021,CA,Gun,Threat,Foot,0
2021,NJ,Replica,Threat,Not Fleeing,1
2021,OK,Gun,Shoot,Missing,0
2021,AZ,Gun,Point,Foot,0
2021,MO,Gun,Shoot,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,MS,Gun,Threat,Vehicle,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,MS,Missing,Unclear Threat,Missing,0
2021,CA,Gun,Shoot,Vehicle,0
2021,GA,Knife,Threat,Not Fleeing,0
2021,TX,Knife,Attack,Not Fleeing,0
2021,KY,Gun,Shoot,Missing,0
2021,MS,Gun,Shoot,Not Fleeing,0
2021,PA,Knife,Attack,Not Fleeing,0
2021,TN,Gun,Shoot,Not Fleeing,0
2021,GA,Gun,Point,Missing,0
2021,SC,Gun,Shoot,Missing,1
2021,IL,Knife,Threat,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,1
2021,CA,Knife,Attack,Foot,0
2021,NV,Gun,Point,Missing,0
2021,NV,Gun,Point,Missing,0
2021,NY,Gun,Shoot,Not Fleeing,0
2021,GA,Knife,Attack,Not Fleeing,0
2021,MS,Unclear Weapon Information,Flee,Foot,1
2021,TX,Gun,Point,Not Fleeing,0
2021,CA,Gun,Point,Vehicle,0
2021,FL,Gun,Shoot,Vehicle,0
2021,LA,Gun,Shoot,Not Fleeing,0
2021,IN,Gun,Threat,Vehicle,1
2021,CA,Gun,Move,Missing,0
2021,CA,Knife,Attack,Not Fleeing,0
2021,GA,Gun,Threat,Missing,0
2021,TX,Gun,Shoot,Foot,0
2021,ME,Unclear Weapon Information,Flee,Foot,0
2021,CA,Unarmed,Flee,Vehicle,0
2021,OR,Gun,Threat,Vehicle,0
2021,NJ,Knife,Threat,Missing,0
2021,CA,Unclear Weapon Information,Flee,Vehicle,0
2021,CA,Unclear Weapon Information,Move,Not Fleeing,0
2021,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2021,OH,Knife,Threat,Not Fleeing,1
2021,AZ,Gun,Move,Not Fleeing,0
2021,MI,Knife,Threat,Not Fleeing,0
2021,TX,Unclear Weapon Information,Attack,Vehicle,0
2021,TN,Gun,Point,Missing,0
2021,TN,Vehicle,Attack,Vehicle,0
2021,LA,Gun,Move,Vehicle,0
2021,KS,Gun,Point,Not Fleeing,0
2021,CO,Gun,Shoot,Foot,0
2021,NV,Unclear Weapon Information,Unclear Threat,Missing,0
2021,CA,Gun,Point,Missing,0
2021,NV,Gun,Shoot,Foot,0
2021,NY,Unclear Weapon Information,Point,Missing,0
2021,FL,Gun,Threat,Missing,0
2021,LA,Other,Attack,Not Fleeing,0
2021,MI,Knife,Threat,Not Fleeing,1
2021,IL,Unarmed,Unclear Threat,Missing,1
2021,AZ,Gun,Shoot,Missing,0
2021,CA,Gun,Shoot,Not Fleeing,0
2021,PA,Vehicle,Attack,Not Fleeing,0
2021,TX,Unarmed,Move,Vehicle,0
2021,TN,Gun,Shoot,Vehicle,0
2021,NY,Gun,Shoot,Not Fleeing,1
2021,TN,Gun,Shoot,Vehicle,0
2021,CA,Gun,Point,Missing,0
2021,TX,Knife,Attack,Not Fleeing,0
2021,MO,Gun,Threat,Not Fleeing,0
2021,TN,Gun,Shoot,Not Fleeing,0
2021,SC,Gun,Shoot,Not Fleeing,0
2021,WI,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2021,AK,Gun,Shoot,Missing,0
2021,CA,Gun,Attack,Not Fleeing,1
2021,GA,Gun,Shoot,Vehicle,0
2021,CA,Knife,Point,Not Fleeing,1
2021,CA,Gun,Move,Not Fleeing,0
2021,CA,Gun,Point,Not Fleeing,0
2021,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2021,MS,Gun,Point,Vehicle,0
2021,NM,Gun,Shoot,Vehicle,0
2021,NC,Gun,Shoot,Not Fleeing,0
2021,CA,Gun,Threat,Not Fleeing,0
2021,IN,Gun,Point,Missing,1
2021,AL,Vehicle,Attack,Missing,0
2021,MD,Gun,Shoot,Vehicle,0
2021,SC,Gun,Threat,Vehicle,0
2021,TN,Gun,Point,Not Fleeing,0
2021,NV,Gun,Point,Not Fleeing,1
2021,ID,Gun,Shoot,Vehicle,0
2021,ME,Knife,Threat,Missing,0
2021,IA,Gun,Threat,Missing,0
2021,MI,Knife,Threat,Not Fleeing,0
2021,CA,Knife,Threat,Not Fleeing,0
2021,NC,Knife,Attack,Not Fleeing,1
2021,OK,Knife,Attack,Not Fleeing,0
2021,CA,Gun,Shoot,Vehicle,0
2021,SC,Gun,Shoot,Vehicle,0
2021,CA,Gun,Threat,Not Fleeing,1
2021,FL,Replica,Point,Not Fleeing,0
2021,FL,Knife,Attack,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,FL,Knife,Attack,Not Fleeing,0
2021,AR,Knife,Attack,Not Fleeing,0
2021,WA,Gun,Point,Vehicle,0
2021,MO,Gun,Shoot,Foot,1
2021,DC,Unarmed,Attack,Missing,1
2021,WV,Gun,Shoot,Vehicle,0
2021,ME,Knife,Threat,Missing,0
2021,FL,Gun,Shoot,Not Fleeing,0
2021,NV,Vehicle,Attack,Vehicle,0
2021,IN,Unclear Weapon Information,Point,Not Fleeing,0
2021,PA,Gun,Shoot,Vehicle,0
2021,NY,Knife,Attack,Not Fleeing,0
2021,TX,Vehicle,Move,Vehicle,0
2021,GA,Gun,Shoot,Not Fleeing,0
2021,TN,Unclear Weapon Information,Flee,Vehicle,0
2021,FL,Gun,Shoot,Vehicle,0
2021,CA,Vehicle,Attack,Foot,0
2021,TX,Knife,Threat,Not Fleeing,0
2021,MT,Unclear Weapon Information,Threat,Vehicle,0
2021,AR,Gun,Shoot,Not Fleeing,0
2021,MI,Knife,Attack,Not Fleeing,0
2021,KY,Gun,Point,Foot,0
2021,IL,Knife,Point,Not Fleeing,0
2021,FL,Vehicle,Move,Missing,0
2021,ID,Gun,Shoot,Not Fleeing,0
2021,KY,Gun,Shoot,Not Fleeing,1
2021,OH,Gun,Shoot,Not Fleeing,0
2021,PA,Blunt Object,Attack,Missing,1
2021,TX,Gun,Shoot,Not Fleeing,1
2021,ID,Unclear Weapon Information,Unclear Threat,Missing,0
2021,IA,Gun,Threat,Missing,0
2021,SD,Knife,Attack,Not Fleeing,0
2021,CO,Gun,Point,Foot,0
2021,MS,Vehicle,Attack,Vehicle,0
2021,MO,Gun,Point,Missing,0
2021,TN,Gun,Shoot,Not Fleeing,0
2021,PA,Knife,Threat,Not Fleeing,0
2021,CA,Knife,Threat,Missing,0
2021,LA,Knife,Attack,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2021,WI,Knife,Threat,Not Fleeing,0
2021,GA,Other,Threat,Not Fleeing,0
2021,AZ,Vehicle,Attack,Vehicle,0
2021,OK,Knife,Attack,Not Fleeing,0
2021,GA,Gun,Shoot,Not Fleeing,0
2021,NC,Gun,Point,Missing,0
2021,LA,Gun,Shoot,Not Fleeing,0
2021,VA,Unclear Weapon Information,Unclear Threat,Missing,0
2021,VA,Blunt Object,Attack,Vehicle,0
2021,IL,Knife,Attack,Not Fleeing,0
2021,NJ,Gun,Shoot,Not Fleeing,0
2021,MA,Gun,Shoot,Not Fleeing,0
2021,VA,Gun,Threat,Vehicle,0
2021,NJ,Gun,Shoot,Not Fleeing,1
2021,PA,Vehicle,Attack,Vehicle,0
2021,WA,Gun,Threat,Not Fleeing,0
2021,TN,Gun,Point,Not Fleeing,0
2021,MA,Gun,Shoot,Not Fleeing,1
2021,FL,Blunt Object,Threat,Not Fleeing,0
2021,NY,Gun,Threat,Vehicle,0
2021,MO,Gun,Shoot,Foot,0
2021,CO,Vehicle,Attack,Vehicle,0
2021,TX,Gun,Shoot,Vehicle,0
2021,CA,Knife,Attack,Not Fleeing,1
2021,AZ,Gun,Shoot,Vehicle,0
2021,TN,Unarmed,Attack,Missing,0
2021,MS,Unclear Weapon Information,Attack,Foot,0
2021,MO,Gun,Shoot,Foot,0
2021,CO,Gun,Threat,Missing,0
2021,FL,Gun,Threat,Not Fleeing,0
2021,WA,Unclear Weapon Information,Attack,Missing,0
2021,ID,Gun,Point,Not Fleeing,0
2021,IA,Vehicle,Attack,Not Fleeing,0
2021,NC,Knife,Attack,Not Fleeing,0
2021,NV,Gun,Threat,Vehicle,1
2021,MO,Unclear Weapon Information,Threat,Missing,0
2021,GA,Gun,Point,Foot,0
2021,MS,Gun,Shoot,Not Fleeing,0
2021,NC,Gun,Threat,Vehicle,0
2021,WV,Gun,Threat,Vehicle,0
2021,CA,Knife,Threat,Missing,1
2021,NC,Unclear Weapon Information,Unclear Threat,Foot,1
2021,CA,Multiple Weapons,Shoot,Missing,0
2021,IA,Unclear Weapon Information,Unclear Threat,Missing,1
2021,LA,Multiple Weapons,Threat,Foot,0
2021,CA,Gun,Shoot,Not Fleeing,0
2021,RI,Gun,Point,Not Fleeing,0
2021,CA,Gun,Threat,Foot,0
2021,MA,Unclear Weapon Information,Attack,Missing,0
2021,KS,Gun,Attack,Not Fleeing,1
2021,CA,Gun,Threat,Foot,0
2021,CA,Gun,Shoot,Foot,0
2021,NE,Gun,Threat,Missing,0
2021,NM,Gun,Threat,Missing,1
2021,NM,Gun,Shoot,Vehicle,0
2021,VA,Unclear Weapon Information,Unclear Threat,Missing,0
2021,MI,Gun,Shoot,Missing,0
2021,MA,Gun,Shoot,Vehicle,0
2021,UT,Unclear Weapon Information,Attack,Missing,1
2021,FL,Vehicle,Attack,Vehicle,0
2021,MD,Knife,Point,Not Fleeing,0
2021,IN,Vehicle,Attack,Vehicle,0
2021,MN,Gun,Threat,Vehicle,1
2021,FL,Gun,Threat,Not Fleeing,0
2021,NC,Knife,Threat,Not Fleeing,0
2021,MN,Unclear Weapon Information,Threat,Vehicle,1
2021,AZ,Knife,Move,Missing,0
2021,IN,Gun,Point,Not Fleeing,0
2021,MS,Gun,Shoot,Not Fleeing,0
2021,GA,Gun,Shoot,Missing,0
2021,GA,Gun,Shoot,Missing,0
2021,UT,Gun,Shoot,Not Fleeing,1
2021,IL,Gun,Move,Not Fleeing,0
2021,MT,Unclear Weapon Information,Unclear Threat,Missing,0
2021,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2021,FL,Knife,Attack,Not Fleeing,0
2021,MO,Gun,Shoot,Vehicle,0
2021,GA,Gun,Shoot,Not Fleeing,0
2021,CO,Gun,Shoot,Vehicle,0
2021,OK,Unclear Weapon Information,Unclear Threat,Missing,1
2021,MO,Multiple Weapons,Attack,Vehicle,0
2021,OR,Gun,Shoot,Vehicle,0
2021,WY,Gun,Shoot,Not Fleeing,0
2021,FL,Gun,Threat,Missing,1
2021,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2021,NM,Unarmed,Attack,Foot,0
2021,CO,Knife,Threat,Not Fleeing,0
2021,OH,Gun,Shoot,Not Fleeing,0
2021,CA,Gun,Shoot,Not Fleeing,1
2021,MO,Knife,Attack,Missing,0
2021,IA,Vehicle,Threat,Vehicle,0
2021,GA,Gun,Point,Vehicle,0
2021,CO,Gun,Shoot,Not Fleeing,0
2021,TN,Gun,Threat,Not Fleeing,0
2021,GA,Gun,Threat,Not Fleeing,0
2021,WI,Knife,Threat,Missing,0
2021,CA,Unarmed,Unclear Threat,Foot,0
2021,TX,Gun,Shoot,Not Fleeing,0
2021,WA,Gun,Shoot,Foot,0
2021,KY,Knife,Attack,Not Fleeing,0
2021,KY,Unclear Weapon Information,Unclear Threat,Missing,0
2021,OH,Gun,Shoot,Not Fleeing,0
2021,MO,Gun,Shoot,Missing,0
2021,MO,Gun,Threat,Not Fleeing,0
2021,CA,Knife,Threat,Not Fleeing,0
2021,NM,Unclear Weapon Information,Unclear Threat,Missing,0
2021,OH,Gun,Move,Not Fleeing,0
2021,NC,Unclear Weapon Information,Threat,Missing,0
2021,NE,Gun,Point,Not Fleeing,0
2021,TN,Vehicle,Attack,Vehicle,0
2021,SC,Unclear Weapon Information,Unclear Threat,Vehicle,0
2021,IN,Gun,Unclear Threat,Vehicle,0
2021,CA,Replica,Threat,Vehicle,0
2021,UT,Knife,Attack,Foot,0
2021,TN,Gun,Shoot,Vehicle,0
2021,TN,Unclear Weapon Information,Flee,Vehicle,0
2021,TN,Gun,Shoot,Not Fleeing,1
2021,NC,Knife,Attack,Not Fleeing,1
2021,NJ,Vehicle,Attack,Missing,0
2021,CA,Knife,Move,Not Fleeing,1
2021,CA,Knife,Move,Not Fleeing,0
2021,MI,Replica,Point,Not Fleeing,1
2021,NY,Knife,Attack,Missing,1
2021,IL,Unclear Weapon Information,Flee,Foot,0
2021,IL,Gun,Threat,Missing,0
2021,MI,Gun,Shoot,Foot,0
2021,GA,Knife,Attack,Not Fleeing,0
2021,MS,Knife,Threat,Not Fleeing,0
2021,LA,Gun,Threat,Not Fleeing,0
2021,CO,Gun,Shoot,Not Fleeing,0
2021,NY,Knife,Threat,Not Fleeing,0
2021,LA,Multiple Weapons,Threat,Not Fleeing,0
2021,MI,Gun,Shoot,Vehicle,1
2021,PA,Gun,Threat,Foot,0
2021,OH,Knife,Threat,Missing,0
2021,CA,Unarmed,Accident,Foot,1
2021,CA,Unclear Weapon Information,Attack,Missing,0
2021,MN,Knife,Threat,Foot,0
2021,MO,Gun,Point,Not Fleeing,0
2021,VA,Gun,Shoot,Not Fleeing,0
2021,NY,Knife,Threat,Missing,0
2021,TX,Gun,Shoot,Not Fleeing,1
2021,CA,Knife,Threat,Missing,0
2021,FL,Unarmed,Attack,Foot,1
2021,SC,Gun,Shoot,Foot,0
2021,AZ,Knife,Attack,Not Fleeing,0
2021,CA,Gun,Threat,Missing,0
2021,LA,Gun,Shoot,Not Fleeing,0
2021,GA,Gun,Point,Foot,0
2021,CO,Gun,Shoot,Vehicle,0
2021,CA,Gun,Shoot,Vehicle,0
2021,WA,Gun,Shoot,Not Fleeing,0
2021,MI,Gun,Shoot,Not Fleeing,0
2021,MD,Gun,Shoot,Vehicle,0
2021,NJ,Unclear Weapon Information,Unclear Threat,Missing,0
2021,FL,Gun,Threat,Not Fleeing,0
2021,CA,Vehicle,Attack,Vehicle,1
2021,MS,Gun,Shoot,Not Fleeing,0
2022,LA,Gun,Shoot,Foot,0
2022,OH,Gun,Unclear Threat,Not Fleeing,1
2022,CA,Gun,Threat,Missing,0
2022,ID,Unclear Weapon Information,Threat,Not Fleeing,0
2022,AZ,Knife,Attack,Not Fleeing,0
2022,AZ,Blunt Object,Move,Not Fleeing,0
2022,OR,Gun,Threat,Vehicle,0
2022,AZ,Gun,Point,Vehicle,0
2022,PA,Gun,Shoot,Not Fleeing,0
2022,NC,Gun,Point,Missing,0
2022,NY,Gun,Shoot,Missing,1
2022,KY,Gun,Shoot,Not Fleeing,0
2022,SC,Gun,Threat,Foot,1
2022,AZ,Unclear Weapon Information,Threat,Missing,0
2022,TX,Unarmed,Flee,Foot,0
2022,CO,Gun,Shoot,Not Fleeing,0
2022,NJ,Knife,Attack,Not Fleeing,1
2022,GA,Knife,Threat,Not Fleeing,0
2022,LA,Gun,Point,Not Fleeing,0
2022,GA,Gun,Attack,Foot,0
2022,MA,Knife,Attack,Foot,1
2022,CA,Knife,Threat,Not Fleeing,0
2022,WA,Knife,Threat,Missing,0
2022,NV,Gun,Unclear Threat,Not Fleeing,0
2022,CA,Multiple Weapons,Point,Foot,0
2022,CA,Knife,Threat,Not Fleeing,0
2022,NC,Knife,Threat,Not Fleeing,1
2022,IL,Gun,Shoot,Missing,0
2022,CA,Knife,Threat,Foot,1
2022,NC,Knife,Unclear Threat,Missing,0
2022,IA,Blunt Object,Attack,Not Fleeing,0
2022,AR,Gun,Shoot,Not Fleeing,0
2022,CO,Knife,Threat,Foot,0
2022,CA,Blunt Object,Move,Not Fleeing,0
2022,CA,Gun,Point,Not Fleeing,1
2022,VA,Gun,Point,Missing,0
2022,WY,Knife,Attack,Not Fleeing,0
2022,SC,Gun,Threat,Foot,0
2022,WA,Gun,Threat,Not Fleeing,1
2022,OK,Knife,Attack,Missing,0
2022,PA,Knife,Threat,Not Fleeing,0
2022,TX,Unarmed,Move,Foot,0
2022,CA,Gun,Unclear Threat,Foot,0
2022,IL,Gun,Point,Not Fleeing,0
2022,CA,Knife,Threat,Foot,0
2022,TX,Gun,Threat,Missing,0
2022,AL,Gun,Shoot,Not Fleeing,0
2022,CA,Gun,Shoot,Not Fleeing,1
2022,CA,Gun,Threat,Not Fleeing,0
2022,NY,Gun,Point,Foot,0
2022,WA,Gun,Shoot,Not Fleeing,0
2022,NY,Gun,Shoot,Foot,0
2022,AZ,Gun,Threat,Not Fleeing,0
2022,GA,Knife,Unclear Threat,Not Fleeing,0
2022,MA,Knife,Move,Not Fleeing,0
2022,LA,Gun,Move,Foot,0
2022,MO,Gun,Threat,Vehicle,1
2022,TX,Unclear Weapon Information,Flee,Vehicle,0
2022,WA,Knife,Threat,Not Fleeing,0
2022,AL,Gun,Shoot,Missing,0
2022,MO,Missing,Attack,Not Fleeing,0
2022,GA,Gun,Point,Not Fleeing,0
2022,TN,Unarmed,Move,Vehicle,0
2022,MO,Gun,Shoot,Foot,0
2022,TN,Gun,Point,Vehicle,0
2022,OR,Gun,Threat,Foot,0
2022,TN,Knife,Move,Not Fleeing,1
2022,WA,Vehicle,Attack,Missing,0
2022,NM,Knife,Threat,Not Fleeing,0
2022,CA,Gun,Shoot,Foot,0
2022,MO,Missing,Unclear Threat,Not Fleeing,0
2022,TX,Knife,Threat,Not Fleeing,0
2022,WA,Gun,Accident,Not Fleeing,0
2022,MD,Unarmed,Attack,Not Fleeing,0
2022,ID,Knife,Threat,Not Fleeing,1
2022,TX,Gun,Shoot,Foot,0
2022,IN,Gun,Shoot,Not Fleeing,1
2022,TX,Gun,Shoot,Not Fleeing,0
2022,NM,Gun,Flee,Foot,0
2022,CA,Knife,Threat,Missing,0
2022,MN,Gun,Point,Not Fleeing,1
2022,IN,Knife,Attack,Not Fleeing,1
2022,OK,Gun,Threat,Foot,0
2022,OR,Unarmed,Move,Missing,1
2022,NC,Vehicle,Attack,Vehicle,0
2022,AK,Gun,Shoot,Not Fleeing,0
2022,SC,Unarmed,Flee,Vehicle,0
2022,KS,Vehicle,Attack,Vehicle,0
2022,OR,Replica,Threat,Vehicle,0
2022,VA,Gun,Threat,Missing,0
2022,KY,Gun,Shoot,Not Fleeing,0
2022,TX,Gun,Shoot,Missing,1
2022,TX,Gun,Point,Missing,0
2022,AZ,Gun,Threat,Not Fleeing,0
2022,MO,Knife,Threat,Not Fleeing,0
2022,AZ,Knife,Threat,Not Fleeing,0
2022,TX,Unclear Weapon Information,Threat,Foot,0
2022,AZ,Replica,Point,Not Fleeing,0
2022,TN,Gun,Shoot,Missing,0
2022,TX,Gun,Shoot,Not Fleeing,0
2022,FL,Gun,Move,Not Fleeing,1
2022,LA,Gun,Threat,Missing,0
2022,CO,Gun,Flee,Vehicle,0
2022,CA,Unclear Weapon Information,Attack,Missing,0
2022,NC,Gun,Shoot,Foot,0
2022,AR,Gun,Shoot,Missing,0
2022,LA,Vehicle,Attack,Vehicle,0
2022,MI,Knife,Attack,Missing,0
2022,CA,Knife,Threat,Not Fleeing,1
2022,OH,Gun,Threat,Missing,0
2022,WA,Unclear Weapon Information,Unclear Threat,Missing,0
2022,CO,Gun,Threat,Missing,1
2022,NY,Vehicle,Attack,Vehicle,1
2022,MA,Knife,Point,Not Fleeing,0
2022,MI,Gun,Shoot,Missing,0
2022,TN,Knife,Threat,Not Fleeing,0
2022,NE,Unclear Weapon Information,Unclear Threat,Missing,0
2022,NC,Vehicle,Move,Missing,1
2022,AL,Gun,Shoot,Vehicle,0
2022,MO,Unclear Weapon Information,Threat,Vehicle,0
2022,NM,Blunt Object,Attack,Foot,0
2022,TX,Gun,Shoot,Not Fleeing,0
2022,MT,Replica,Threat,Missing,0
2022,CA,Knife,Threat,Not Fleeing,0
2022,PA,Knife,Attack,Not Fleeing,0
2022,TX,Gun,Point,Not Fleeing,0
2022,PA,Gun,Shoot,Not Fleeing,0
2022,CA,Gun,Shoot,Vehicle,0
2022,NJ,Knife,Threat,Not Fleeing,0
2022,TX,Gun,Threat,Not Fleeing,0
